has,701,0.001246220006719988
down,690,0.0012266644859298028
came,681,0.0012106645143741966
come,678,0.001205331190522328
asked,668,0.0011875534443494323
still,667,0.0011857756697321426
without,662,0.0011768867966456948
same,662,0.0011768867966456948
those,653,0.0011608868250900888
count,650,0.0011555535012382201
looked,647,0.0011502201773863512
army,641,0.001139553529682614
say,637,0.0011324424312134556
felt,628,0.0011164424596578496
nicholas,627,0.0011146646850405599
our,620,0.0011022202627195329
first,618,0.001098664713484954
mary,613,0.0010897758403985059
where,613,0.0010897758403985059
away,611,0.0010862202911639269
left,605,0.0010755536434601894
another,603,0.0010719980942256102
over,599,0.001064886995756452
something,598,0.0010631092211391623
life,588,0.0010453314749662667
these,587,0.0010435537003489772
two,586,0.0010417759257316875
such,584,0.0010382203764971085
seemed,579,0.0010293315034106607
other,567,0.0010079982080031858
head,566,0.0010062204333858961
just,563,0.0010008871095340275
little,554,0.0009848871379784213
yes,550,0.0009777760395092631
am,545,0.0009688871664228153
day,544,0.0009671093918055257
hand,536,0.0009528871948672091
why,536,0.0009528871948672091
than,532,0.0009457760963980508
whole,531,0.0009439983217807613
dont,528,0.0009386649979288926
emperor,522,0.0009279983502251552
people,522,0.0009279983502251552
should,518,0.0009208872517559969
long,516,0.0009173317025214177
back,515,0.0009155539279041281
even,503,0.0008942206324966533
own,498,0.0008853317594102055
heard,497,0.000883553984792916
way,491,0.0008728873370891785
having,488,0.0008675540132373098
because,486,0.0008639984640027307
countess,484,0.0008604429147681515
general,483,0.0008586651401508619
here,475,0.0008444429432125454
look,475,0.0008444429432125454
napoleon,475,0.0008444429432125454
must,472,0.0008391096193606767
any,464,0.0008248874224223602
always,464,0.0008248874224223602
can,463,0.0008231096478050706
nothing,462,0.000821331873187781
saw,462,0.000821331873187781
being,460,0.0008177763239532018
made,458,0.0008142207747186227
russian,453,0.0008053319016321749
kutuzov,446,0.0007928874793111479
right,445,0.0007911097046938583
though,444,0.0007893319300765687
love,442,0.0007857763808419896
young,441,0.0007839986062247
suddenly,429,0.0007626653108172252
off,426,0.0007573319869653565
round,424,0.0007537764377307774
voice,423,0.0007519986631134878
us,416,0.0007395542407924609
smile,414,0.0007359986915578817
moment,413,0.0007342209169405921
sonya,411,0.000730665367706013
officer,410,0.0007288875930887234
knew,409,0.0007271098184714338
never,409,0.0007271098184714338
told,409,0.0007271098184714338
everything,406,0.0007217764946195651
whom,400,0.0007111098469158277
while,397,0.000705776523063959
took,396,0.0007039987484466694
much,393,0.0006986654245948007
words,391,0.0006951098753602216
looking,391,0.0006951098753602216
too,390,0.000693332100742932
house,389,0.0006915543261256425
good,385,0.0006844432276564841
turned,384,0.0006826654530391946
dear,383,0.000680887678421905
through,377,0.0006702210307181676
let,376,0.000668443256100878
tell,375,0.0006666654814835884
quite,375,0.0006666654814835884
chapter,367,0.000652443284545272
under,365,0.0006488877353106928
soldiers,365,0.0006488877353106928
denisov,363,0.0006453321860761136
get,356,0.0006328877637550867
think,356,0.0006328877637550867
once,356,0.0006328877637550867
battle,351,0.0006239988906686388
take,349,0.0006204433414340597
evidently,347,0.0006168877921994805
understand,346,0.000615110017582191
last,345,0.0006133322429649014
sat,344,0.0006115544683476118
yet,339,0.000602665595261164
every,336,0.0005973322714092953
father,330,0.0005866656237055579
door,329,0.0005848878490882683
herself,328,0.0005831100744709787
already,325,0.0005777767506191101
most,322,0.0005724434267672413
feeling,319,0.0005671101029153726
going,318,0.000565332328298083
might,314,0.0005582212298289248
oh,313,0.0005564434552116352
behind,311,0.000552887905977056
place,309,0.000549332356742477
stood,307,0.0005457768075078978
others,306,0.0005439990328906082
done,303,0.0005386657090387395
gave,303,0.0005386657090387395
replied,300,0.0005333323851868708
expression,299,0.0005315546105695812
side,297,0.0005279990613350021
order,295,0.0005244435121004229
anna,293,0.0005208879628658437
war,292,0.0005191101882485543
toward,292,0.0005191101882485543
position,292,0.0005191101882485543
anything,291,0.0005173324136312647
boris,290,0.0005155546390139751
seen,287,0.0005102213151621064
horse,286,0.0005084435405448168
dolokhov,284,0.0005048879913102377
new,283,0.0005031102166929481
give,276,0.0004906657943719212
may,276,0.0004906657943719212
thats,273,0.0004853324705200524
make,273,0.0004853324705200524
put,270,0.0004799991466681837
also,266,0.0004728880481990254
front,265,0.00047111027358173583
god,263,0.0004675547243471567
great,262,0.00046577694972986717
horses,261,0.0004639991751125776
ran,260,0.000462221400495288
hands,260,0.000462221400495288
troops,260,0.000462221400495288
three,258,0.00045866585126070887
both,256,0.00045511030202612974
soon,252,0.00044799920355697144
talk,251,0.0004462214289396819
officers,251,0.0004462214289396819
want,249,0.0004426658797051027
shall,246,0.000437332555853234
petya,246,0.000437332555853234
ill,245,0.0004355547812359445
wife,244,0.0004337770066186549
shouted,244,0.0004337770066186549
petersburg,242,0.00043022145738407576
taken,242,0.00043022145738407576
between,240,0.00042666590814949664
alone,236,0.00041955480968033834
saying,233,0.0004142214858284696
word,232,0.0004124437112111801
part,232,0.0004124437112111801
whether,232,0.0004124437112111801
many,231,0.0004106659365938905
things,230,0.0004088881619766009
son,229,0.00040711038735931137
letter,229,0.00040711038735931137
called,227,0.00040355483812473225
mind,225,0.00039999928889015307
thing,225,0.00039999928889015307
along,225,0.00039999928889015307
during,224,0.00039822151427286353
sent,223,0.00039644373965557394
table,222,0.00039466596503828435
against,222,0.00039466596503828435
regiment,221,0.0003928881904209948
rode,221,0.0003928881904209948
found,220,0.00039111041580370523
sitting,220,0.00039111041580370523
night,218,0.0003875548665691261
everyone,217,0.0003857770919518365
question,216,0.000383999317334547
among,216,0.000383999317334547
rostovs,216,0.000383999317334547
continued,215,0.0003822215427172574
vasili,214,0.0003804437680999678
evening,214,0.0003804437680999678
speak,214,0.0003804437680999678
entered,213,0.00037866599348267827
moved,212,0.0003768882188653887
days,211,0.00037511044424809914
cried,210,0.00037333266963080955
crowd,210,0.00037333266963080955
brought,209,0.00037155489501351996
leave,209,0.00037155489501351996
added,208,0.00036977712039623043
anatole,208,0.00036977712039623043
morning,207,0.00036799934577894084
does,206,0.00036622157116165125
wounded,206,0.00036622157116165125
near,205,0.0003644437965443617
enemy,205,0.0003644437965443617
power,204,0.0003626660219270721
really,203,0.00036088824730978253
drawing,202,0.000359110472692493
got,202,0.000359110472692493
orders,202,0.000359110472692493
taking,201,0.0003573326980752034
road,201,0.0003573326980752034
received,200,0.0003555549234579139
themselves,200,0.0003555549234579139
ask,199,0.0003537771488406243
mother,199,0.0003537771488406243
understood,198,0.0003519993742233347
fire,196,0.00034844382498875557
cant,195,0.000346666050371466
lay,195,0.000346666050371466
white,194,0.00034488827575417645
happy,194,0.00034488827575417645
next,193,0.00034311050113688686
stopped,193,0.00034311050113688686
action,192,0.0003413327265195973
passed,191,0.00033955495190230773
wished,189,0.0003359994026677286
talking,189,0.0003359994026677286
since,188,0.000334221628050439
rose,188,0.000334221628050439
tried,188,0.000334221628050439
movement,187,0.00033244385343314943
fellow,187,0.00033244385343314943
several,187,0.00033244385343314943
soldier,187,0.00033244385343314943
wish,185,0.0003288883041985703
beside,184,0.00032711052958128077
end,183,0.0003253327549639912
each,182,0.0003235549803467016
turning,181,0.00032177720572941205
wanted,180,0.00031999943111212247
ah,180,0.00031999943111212247
small,179,0.0003182216564948329
death,179,0.0003182216564948329
noticed,179,0.0003182216564948329
remained,179,0.0003182216564948329
given,178,0.00031644388187754334
anyone,177,0.00031466610726025375
arms,177,0.00031466610726025375
longer,176,0.0003128883326429642
impossible,176,0.0003128883326429642
heart,176,0.0003128883326429642
nor,175,0.0003111105580256746
arm,175,0.0003111105580256746
till,174,0.00030933278340838504
past,173,0.0003075550087910955
forward,173,0.0003075550087910955
around,172,0.0003057772341738059
home,172,0.0003057772341738059
became,170,0.0003022216849392268
woman,170,0.0003022216849392268
possible,170,0.0003022216849392268
few,170,0.0003022216849392268
large,169,0.0003004439103219372
far,169,0.0003004439103219372
thousand,168,0.00029866613570464766
seeing,168,0.00029866613570464766
news,167,0.0002968883610873581
spoke,167,0.0002968883610873581
happened,167,0.0002968883610873581
pierres,167,0.0002968883610873581
matter,167,0.0002968883610873581
tears,166,0.0002951105864700685
dinner,166,0.0002951105864700685
ready,164,0.00029155503723548936
trying,164,0.00029155503723548936
silent,164,0.00029155503723548936
friend,163,0.00028977726261819977
conversation,163,0.00028977726261819977
cannot,163,0.00028977726261819977
better,162,0.00028799948800091024
russia,162,0.00028799948800091024
find,161,0.00028622171338362065
gone,161,0.00028622171338362065
commander,161,0.00028622171338362065
coming,160,0.00028444393876633106
sound,160,0.00028444393876633106
strange,159,0.0002826661641490415
bolkonski,158,0.00028088838953175193
faces,157,0.0002791106149144624
adjutant,157,0.0002791106149144624
itself,157,0.0002791106149144624
standing,157,0.0002791106149144624
world,156,0.0002773328402971728
honor,155,0.0002755550656798832
terrible,155,0.0002755550656798832
speaking,155,0.0002755550656798832
history,155,0.0002755550656798832
fact,154,0.0002737772910625937
met,154,0.0002737772910625937
else,153,0.0002719995164453041
answered,153,0.0002719995164453041
hair,153,0.0002719995164453041
set,152,0.0002702217418280145
times,152,0.0002702217418280145
almost,152,0.0002702217418280145
glanced,152,0.0002702217418280145
soul,150,0.0002666661925934354
smiled,150,0.0002666661925934354
kept,149,0.00026488841797614584
full,148,0.00026311064335885625
free,148,0.00026311064335885625
tone,147,0.00026133286874156666
reply,147,0.00026133286874156666
wont,147,0.00026133286874156666
myself,146,0.00025955509412427713
above,146,0.00025955509412427713
village,145,0.00025777731950698754
returned,145,0.00025777731950698754
afraid,145,0.00025777731950698754
reached,145,0.00025777731950698754
different,145,0.00025777731950698754
smiling,144,0.00025599954488969795
cause,144,0.00025599954488969795
repeated,144,0.00025599954488969795
russians,144,0.00025599954488969795
voices,143,0.0002542217702724084
field,143,0.0002542217702724084
answer,142,0.0002524439956551188
less,142,0.0002524439956551188
held,142,0.0002524439956551188
light,142,0.0002524439956551188
de,141,0.0002506662210378293
help,141,0.0002506662210378293
mademoiselle,141,0.0002506662210378293
women,141,0.0002506662210378293
doing,140,0.0002488884464205397
hear,140,0.0002488884464205397
kind,140,0.0002488884464205397
often,139,0.0002471106718032501
lost,139,0.0002471106718032501
state,139,0.0002471106718032501
together,139,0.0002471106718032501
half,139,0.0002471106718032501
quickly,138,0.0002453328971859606
cold,137,0.000243555122568671
necessary,137,0.000243555122568671
helene,137,0.000243555122568671
steps,137,0.000243555122568671
listened,136,0.00024177734795138142
certain,136,0.00024177734795138142
emperors,136,0.00024177734795138142
family,135,0.00023999957333409186
husband,135,0.00023999957333409186
sides,135,0.00023999957333409186
air,135,0.00023999957333409186
chief,134,0.00023822179871680227
followed,134,0.00023822179871680227
staff,134,0.00023822179871680227
bagration,134,0.00023822179871680227
alpatych,134,0.00023822179871680227
force,133,0.0002364440240995127
feel,133,0.0002364440240995127
bridge,133,0.0002364440240995127
used,132,0.00023466624948222315
later,132,0.00023466624948222315
sometimes,131,0.00023288847486493359
ever,131,0.00023288847486493359
merely,131,0.00023288847486493359
please,131,0.00023288847486493359
society,130,0.000231110700247644
known,130,0.000231110700247644
especially,130,0.000231110700247644
immediately,130,0.000231110700247644
command,130,0.000231110700247644
girl,129,0.00022933292563035443
brother,129,0.00022933292563035443
third,129,0.00022933292563035443
glad,129,0.00022933292563035443
read,129,0.00022933292563035443
boy,128,0.00022755515101306487
important,128,0.00022755515101306487
killed,127,0.0002257773763957753
either,126,0.00022399960177848572
reason,126,0.00022399960177848572
service,126,0.00022399960177848572
happiness,126,0.00022399960177848572
contrary,125,0.00022222182716119616
present,125,0.00022222182716119616
fell,125,0.00022222182716119616
believe,124,0.0002204440525439066
best,124,0.0002204440525439066
money,124,0.0002204440525439066
remember,124,0.0002204440525439066
grew,124,0.0002204440525439066
smoke,124,0.0002204440525439066
years,123,0.000218666277926617
someone,123,0.000218666277926617
doctor,123,0.000218666277926617
excellency,123,0.000218666277926617
become,122,0.00021688850330932744
pleasure,122,0.00021688850330932744
appeared,122,0.00021688850330932744
course,122,0.00021688850330932744
hundred,122,0.00021688850330932744
bad,122,0.00021688850330932744
work,121,0.00021511072869203788
presence,121,0.00021511072869203788
true,120,0.00021333295407474832
says,120,0.00021333295407474832
usual,120,0.00021333295407474832
holding,120,0.00021333295407474832
former,120,0.00021333295407474832
fine,120,0.00021333295407474832
black,120,0.00021333295407474832
loved,120,0.00021333295407474832
peasants,120,0.00021333295407474832
kissed,119,0.00021155517945745873
daughter,119,0.00021155517945745873
moving,119,0.00021155517945745873
mikhaylovna,119,0.00021155517945745873
clear,119,0.00021155517945745873
town,119,0.00021155517945745873
high,118,0.00020977740484016917
coat,118,0.00020977740484016917
thinking,118,0.00020977740484016917
attention,118,0.00020977740484016917
bed,118,0.00020977740484016917
strength,118,0.00020977740484016917
historians,118,0.00020977740484016917
yourself,117,0.0002079996302228796
frightened,117,0.0002079996302228796
name,117,0.0002079996302228796
waiting,117,0.0002079996302228796
prisoners,117,0.0002079996302228796
carriage,117,0.0002079996302228796
affairs,117,0.0002079996302228796
events,117,0.0002079996302228796
expressed,116,0.00020622185560559004
ones,116,0.00020622185560559004
generals,116,0.00020622185560559004
opened,116,0.00020622185560559004
line,116,0.00020622185560559004
across,116,0.00020622185560559004
perhaps,115,0.00020444408098830045
thoughts,115,0.00020444408098830045
military,115,0.00020444408098830045
second,115,0.00020444408098830045
alexander,115,0.00020444408098830045
natashas,115,0.00020444408098830045
marya,114,0.0002026663063710109
short,114,0.0002026663063710109
lips,113,0.00020088853175372133
ball,113,0.00020088853175372133
pavlovna,112,0.00019911075713643177
drew,112,0.00019911075713643177
feet,112,0.00019911075713643177
whose,112,0.00019911075713643177
everybody,112,0.00019911075713643177
study,112,0.00019911075713643177
window,112,0.00019911075713643177
pale,112,0.00019911075713643177
bourienne,112,0.00019911075713643177
freedom,111,0.00019733298251914218
besides,111,0.00019733298251914218
led,111,0.00019733298251914218
show,110,0.00019555520790185261
fear,110,0.00019555520790185261
showed,110,0.00019555520790185261
red,110,0.00019555520790185261
ordered,110,0.00019555520790185261
peace,109,0.00019377743328456305
hussars,109,0.00019377743328456305
handsome,108,0.0001919996586672735
making,108,0.0001919996586672735
human,108,0.0001919996586672735
rest,107,0.0001902218840499839
company,107,0.0001902218840499839
shoulders,107,0.0001902218840499839
need,107,0.0001902218840499839
angry,107,0.0001902218840499839
able,107,0.0001902218840499839
hes,107,0.0001902218840499839
giving,107,0.0001902218840499839
meet,106,0.00018844410943269434
asking,106,0.00018844410943269434
beyond,106,0.00018844410943269434
activity,106,0.00018844410943269434
late,105,0.00018666633481540478
raised,105,0.00018666633481540478
close,105,0.00018666633481540478
mans,105,0.00018666633481540478
silence,105,0.00018666633481540478
im,105,0.00018666633481540478
ground,105,0.00018666633481540478
running,105,0.00018666633481540478
borodino,105,0.00018666633481540478
straight,104,0.00018488856019811521
colonel,104,0.00018488856019811521
attack,103,0.00018311078558082562
considered,103,0.00018311078558082562
children,103,0.00018311078558082562
shouting,103,0.00018311078558082562
turn,103,0.00018311078558082562
rostopchin,103,0.00018311078558082562
dress,102,0.00018133301096353606
remembered,102,0.00018133301096353606
mamma,102,0.00018133301096353606
four,102,0.00018133301096353606
campaign,102,0.00018133301096353606
fathers,101,0.0001795552363462465
legs,101,0.0001795552363462465
aim,101,0.0001795552363462465
ought,101,0.0001795552363462465
commanderinchief,101,0.0001795552363462465
guns,101,0.0001795552363462465
smolensk,101,0.0001795552363462465
decided,100,0.00017777746172895694
child,100,0.00017777746172895694
run,100,0.00017777746172895694
napoleons,100,0.00017777746172895694
captain,100,0.00017777746172895694
thin,99,0.00017599968711166735
wait,99,0.00017599968711166735
body,99,0.00017599968711166735
however,99,0.00017599968711166735
open,99,0.00017599968711166735
galloped,99,0.00017599968711166735
country,98,0.00017422191249437779
tomorrow,98,0.00017422191249437779
business,98,0.00017422191249437779
questions,98,0.00017422191249437779
unable,97,0.00017244413787708822
ten,97,0.00017244413787708822
neither,96,0.00017066636325979866
return,96,0.00017066636325979866
changed,96,0.00017066636325979866
andrews,96,0.00017066636325979866
carried,96,0.00017066636325979866
flank,96,0.00017066636325979866
case,95,0.00016888858864250907
talked,95,0.00016888858864250907
upon,95,0.00016888858864250907
meaning,95,0.00016888858864250907
frenchman,95,0.00016888858864250907
laughing,95,0.00016888858864250907
cry,95,0.00016888858864250907
rapidly,95,0.00016888858864250907
balashev,95,0.00016888858864250907
uniform,94,0.0001671108140252195
wrote,94,0.0001671108140252195
guards,94,0.0001671108140252195
interrupted,94,0.0001671108140252195
fresh,94,0.0001671108140252195
struck,94,0.0001671108140252195
dark,93,0.00016533303940792995
opinion,93,0.00016533303940792995
meeting,93,0.00016533303940792995
arrived,93,0.00016533303940792995
closed,92,0.00016355526479064038
remarked,92,0.00016355526479064038
call,91,0.0001617774901733508
live,91,0.0001617774901733508
corner,91,0.0001617774901733508
berg,91,0.0001617774901733508
german,91,0.0001617774901733508
clearly,90,0.00015999971555606123
duty,90,0.00015999971555606123
plan,90,0.00015999971555606123
occupied,90,0.00015999971555606123
dmitrievna,90,0.00015999971555606123
hope,89,0.00015822194093877167
listen,89,0.00015822194093877167
spent,89,0.00015822194093877167
master,89,0.00015822194093877167
sight,88,0.0001564441663214821
rather,88,0.0001564441663214821
hardly,88,0.0001564441663214821
ladies,88,0.0001564441663214821
beginning,88,0.0001564441663214821
living,88,0.0001564441663214821
foot,88,0.0001564441663214821
pleased,87,0.00015466639170419252
gazed,87,0.00015466639170419252
expected,87,0.00015466639170419252
porch,87,0.00015466639170419252
uncle,87,0.00015466639170419252
farther,87,0.00015466639170419252
laws,87,0.00015466639170419252
event,87,0.00015466639170419252
calm,86,0.00015288861708690296
pleasant,86,0.00015288861708690296
forces,86,0.00015288861708690296
particularly,86,0.00015288861708690296
experienced,86,0.00015288861708690296
sounds,86,0.00015288861708690296
eh,86,0.00015288861708690296
cossacks,86,0.00015288861708690296
five,85,0.0001511108424696134
listening,85,0.0001511108424696134
seems,85,0.0001511108424696134
knowing,85,0.0001511108424696134
knows,85,0.0001511108424696134
surprise,85,0.0001511108424696134
water,85,0.0001511108424696134
cannon,85,0.0001511108424696134
firing,85,0.0001511108424696134
retreat,85,0.0001511108424696134
least,84,0.00014933306785232383
today,84,0.00014933306785232383
year,84,0.00014933306785232383
passing,84,0.00014933306785232383
sake,84,0.00014933306785232383
exclaimed,84,0.00014933306785232383
move,84,0.00014933306785232383
bring,83,0.00014755529323503424
subject,83,0.00014755529323503424
pass,83,0.00014755529323503424
difficult,83,0.00014755529323503424
seem,83,0.00014755529323503424
truth,83,0.00014755529323503424
view,83,0.00014755529323503424
victory,83,0.00014755529323503424
friends,82,0.00014577751861774468
lady,82,0.00014577751861774468
cap,82,0.00014577751861774468
point,82,0.00014577751861774468
change,82,0.00014577751861774468
reading,82,0.00014577751861774468
marry,82,0.00014577751861774468
within,82,0.00014577751861774468
meant,82,0.00014577751861774468
fixed,82,0.00014577751861774468
hard,82,0.00014577751861774468
hill,82,0.00014577751861774468
various,82,0.00014577751861774468
instead,81,0.00014399974400045512
beautiful,81,0.00014399974400045512
finished,81,0.00014399974400045512
happen,81,0.00014399974400045512
keep,81,0.00014399974400045512
seized,81,0.00014399974400045512
leaving,81,0.00014399974400045512
infantry,81,0.00014399974400045512
pressed,81,0.00014399974400045512
hills,81,0.00014399974400045512
begun,81,0.00014399974400045512
despite,80,0.00014222196938316553
quiet,80,0.00014222196938316553
sad,80,0.00014222196938316553
kutuzovs,80,0.00014222196938316553
whispered,80,0.00014222196938316553
step,80,0.00014222196938316553
nonsense,80,0.00014222196938316553
lying,80,0.00014222196938316553
hussar,80,0.00014222196938316553
march,80,0.00014222196938316553
joy,80,0.00014222196938316553
carts,80,0.00014222196938316553
bald,79,0.00014044419476587597
bonaparte,79,0.00014044419476587597
prepared,79,0.00014044419476587597
continually,79,0.00014044419476587597
cossack,79,0.00014044419476587597
tikhon,79,0.00014044419476587597
probably,78,0.0001386664201485864
middle,78,0.0001386664201485864
sleep,78,0.0001386664201485864
street,78,0.0001386664201485864
covered,78,0.0001386664201485864
deep,78,0.0001386664201485864
rushed,78,0.0001386664201485864
angrily,78,0.0001386664201485864
single,78,0.0001386664201485864
drove,78,0.0001386664201485864
asleep,78,0.0001386664201485864
laughed,77,0.00013688864553129684
distance,77,0.00013688864553129684
ranks,77,0.00013688864553129684
pointing,77,0.00013688864553129684
simply,77,0.00013688864553129684
getting,77,0.00013688864553129684
fight,77,0.00013688864553129684
mouth,76,0.00013511087091400725
remain,76,0.00013511087091400725
effort,76,0.00013511087091400725
cavalry,76,0.00013511087091400725
condition,76,0.00013511087091400725
involuntarily,76,0.00013511087091400725
conception,76,0.00013511087091400725
poor,75,0.0001333330962967177
tea,75,0.0001333330962967177
thank,75,0.0001333330962967177
evident,75,0.0001333330962967177
theres,75,0.0001333330962967177
gentlemen,75,0.0001333330962967177
hearing,75,0.0001333330962967177
number,75,0.0001333330962967177
law,75,0.0001333330962967177
affair,74,0.00013155532167942813
story,74,0.00013155532167942813
fall,74,0.00013155532167942813
ago,74,0.00013155532167942813
lived,74,0.00013155532167942813
blue,74,0.00013155532167942813
desire,74,0.00013155532167942813
battery,74,0.00013155532167942813
sofa,73,0.00012977754706213856
matters,73,0.00012977754706213856
paused,73,0.00012977754706213856
sister,73,0.00012977754706213856
nearer,73,0.00012977754706213856
married,73,0.00012977754706213856
direction,73,0.00012977754706213856
glancing,73,0.00012977754706213856
path,73,0.00012977754706213856
looks,73,0.00012977754706213856
future,73,0.00012977754706213856
suite,73,0.00012977754706213856
result,73,0.00012977754706213856
suffering,72,0.00012799977244484898
cross,72,0.00012799977244484898
special,72,0.00012799977244484898
dressed,72,0.00012799977244484898
gray,72,0.00012799977244484898
liked,72,0.00012799977244484898
forget,72,0.00012799977244484898
presented,72,0.00012799977244484898
book,71,0.0001262219978275594
person,71,0.0001262219978275594
sense,71,0.0001262219978275594
bright,71,0.0001262219978275594
spite,71,0.0001262219978275594
placed,71,0.0001262219978275594
low,71,0.0001262219978275594
glass,71,0.0001262219978275594
real,71,0.0001262219978275594
stop,71,0.0001262219978275594
following,71,0.0001262219978275594
use,71,0.0001262219978275594
idea,71,0.0001262219978275594
youre,71,0.0001262219978275594
serfs,71,0.0001262219978275594
therefore,71,0.0001262219978275594
danger,71,0.0001262219978275594
means,70,0.00012444422321026985
try,70,0.00012444422321026985
actions,70,0.00012444422321026985
occurred,70,0.00012444422321026985
addressing,70,0.00012444422321026985
approached,70,0.00012444422321026985
brilliant,70,0.00012444422321026985
begin,70,0.00012444422321026985
walked,70,0.00012444422321026985
peasant,70,0.00012444422321026985
according,70,0.00012444422321026985
report,70,0.00012444422321026985
splendid,69,0.0001226664485929803
rubles,69,0.0001226664485929803
pretty,69,0.0001226664485929803
glance,69,0.0001226664485929803
formed,69,0.0001226664485929803
figure,69,0.0001226664485929803
latter,69,0.0001226664485929803
party,69,0.0001226664485929803
muttered,69,0.0001226664485929803
laughter,69,0.0001226664485929803
sir,69,0.0001226664485929803
account,69,0.0001226664485929803
counts,69,0.0001226664485929803
austrian,69,0.0001226664485929803
wearing,68,0.00012088867397569071
serious,68,0.00012088867397569071
guests,68,0.00012088867397569071
enter,68,0.00012088867397569071
group,68,0.00012088867397569071
sure,68,0.00012088867397569071
hurriedly,68,0.00012088867397569071
drawn,68,0.00012088867397569071
send,68,0.00012088867397569071
sit,68,0.00012088867397569071
feelings,68,0.00012088867397569071
dressing,68,0.00012088867397569071
bennigsen,68,0.00012088867397569071
consciousness,67,0.00011911089935840114
hour,67,0.00011911089935840114
consider,67,0.00011911089935840114
understanding,67,0.00011911089935840114
except,67,0.00011911089935840114
notice,67,0.00011911089935840114
whats,67,0.00011911089935840114
relations,67,0.00011911089935840114
dead,67,0.00011911089935840114
die,67,0.00011911089935840114
flushed,67,0.00011911089935840114
neck,67,0.00011911089935840114
silently,67,0.00011911089935840114
leg,67,0.00011911089935840114
whatever,67,0.00011911089935840114
majesty,66,0.00011733312474111157
interest,66,0.00011733312474111157
settled,66,0.00011733312474111157
telling,66,0.00011733312474111157
simple,66,0.00011733312474111157
plain,66,0.00011733312474111157
youll,66,0.00011733312474111157
visitors,66,0.00011733312474111157
strong,66,0.00011733312474111157
minutes,66,0.00011733312474111157
nesvitski,66,0.00011733312474111157
city,66,0.00011733312474111157
court,65,0.000115555350123822
grown,65,0.000115555350123822
effect,65,0.000115555350123822
chair,65,0.000115555350123822
sorry,65,0.000115555350123822
oclock,65,0.000115555350123822
wrong,65,0.000115555350123822
crossed,65,0.000115555350123822
surrounded,65,0.000115555350123822
brothers,65,0.000115555350123822
riding,65,0.000115555350123822
unknown,65,0.000115555350123822
blood,64,0.00011377757550653244
fate,64,0.00011377757550653244
bare,64,0.00011377757550653244
growing,64,0.00011377757550653244
onto,64,0.00011377757550653244
cut,64,0.00011377757550653244
greater,64,0.00011377757550653244
filled,64,0.00011377757550653244
commanders,64,0.00011377757550653244
advance,64,0.00011377757550653244
forest,64,0.00011377757550653244
